ID,標題,作者,年份,期刊,類別,評分,標籤,一行摘要,DOI,URL,來源,加入時間
185,Gas Chromatography-Ion Mobility Spectrometry Instrument for Medical Applications: A Calibration Protocol for ppb and ppt Concentration Range,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""研討會論文""]",本研究探討了針對醫療應用之氣體層析-離子遷移質譜儀（GC-IMS）儀器的校準方法，特別關注低濃度（ppb至pptv）揮發性有機化合物（VOC）的偵測。GC-IM…,,,import,2026-04-04 13:13:26
183,Gas Chromatography in Metabolomics Study,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""書籍／書籍章節""]",本章探討了氣體層析-質譜儀（GC-MS）在代謝體研究中的應用，並概述了基於GC-MS的代謝體學程序。代謝體組學旨在對細胞、組織、器官或生物體的微量代謝物組成進行…,,,import,2026-04-04 13:13:21
177,A Device for Sampling of Human Alveolar Breath for the Measurement of Expired Volatile Organic Compounds,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""期刊論文""]",本研究報告描述了一種便攜式肺氣輸送儀的開發，該儀器旨在收集主要為肺泡氣體進入1.8升的容器，以供後續氣相層析-質譜分析（GC/MS）。通過二氧化碳（CO2）的測…,,,import,2026-04-04 13:13:17
175,Exhaled Breath Analysis Through the Lens of Molecular Communication: A Survey,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""綜述論文""]","這篇綜述論文探討了通過分子通信（Molecular Communication, MC）的角度分析呼出氣體，旨在促進生物-納米事物互聯網（IoBNT）的發展，特…",,,import,2026-04-04 13:13:16
166,A principal odor map unifies diverse tasks in olfactory perception,,,,odor_medicine,3.0,"[""氣味與情緒_神經科學"", ""機器學習與深度學習"", ""期刊論文""]","本研究旨在建立一個能夠將分子結構映射至氣味感知，並能預測先前未表徵氣味物質氣味品質的「主要氣味地圖」（Principal Odor Map, POM）。由於傳統…",,,import,2026-04-04 13:13:15
171,Towards greener volatilomics: Is GC-IMS the new Swiss army knife of gas phase analysis?,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""期刊論文""]",本研究探討了氣相分析和揮發體分析 (volatilomics) 中，氣體 chromatography-ion mobility spectrometry (G…,,,import,2026-04-04 13:13:15
172,JPL Electronic Nose,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""研究報告／白皮書""]",本研究報告介紹了美國宇航局噴氣推進實驗室 (JPL) 開發的電子鼻 (ENose)，作為國際太空站 (ISS) 內空氣污染事件監測系統。ENose 的設計旨在填…,,,import,2026-04-04 13:13:15
173,Capabilities of Gemini Models in Medicine,,,,ai_model,3.0,"[""機器學習與深度學習"", ""呼氣代謝體"", ""期刊論文""]",本研究介紹了Med-Gemini，Gemini模型的一個醫學專業化版本，旨在解決AI在醫學領域應用中所需的先進推理、知識獲取以及複雜多模態數據理解的挑戰。Med…,,,import,2026-04-04 13:13:15
154,TECHNICAL PAPER,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""癌症"", ""期刊論文""]",本研究旨在開發一種用於早期預測呼吸器相關肺炎 (VAP) 的氣體檢測系統。由於目前缺乏快速篩查早期階段VAP的設備，研究團隊設計了一個離線氣體檢測系統，以監測和…,,,import,2026-04-04 13:13:13
157,Nanomaterial-Based Sensors for Exhaled Breath Analysis: A Review,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""綜述論文""]",本綜述論文探討了基於奈米材料的感測器在呼氣分析中的應用。由於呼氣樣本無創、快速且便捷地檢測生理紊亂的潛在，定量分析呼氣中的氣體成分已日益受到重視，並在疾病診斷中…,,,import,2026-04-04 13:13:13
144,空氣盒子開放資料的應用與成果,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""機器學習與深度學習"", ""簡報／投影片""]",本簡報探討了由中央研究院資訊科學所陳伶志主導的「空氣盒子」開放資料的應用與成果。空氣盒子是一個公民科學參與的空氣品質監測系統，該簡報重點介紹了該系統所提供的開放…,,,import,2026-04-04 13:13:12
145,Accuracy of the Electronic Nose Breath Tests in Clinical Application: A Systematic Review and Meta-Analysis,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""期刊論文""]",本研究旨在評估電子鼻（E-nose）用於臨床疾病診斷的整體診斷準確性。電子鼻應用於檢測呼出氣體中的揮發性生物標記物，以進行疾病診斷，但其整體診斷準確性尚不清楚。…,,,import,2026-04-04 13:13:12
150,Sensors for the detection of ammonia as a potential biomarker for health screening,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""生物標記探索"", ""期刊論文""]",本研究旨在開發一種用於健康篩檢的氨氣檢測感測器，以應對慢性腎病（CKD）、消化性潰瘍和COVID-19等疾病中氨氣濃度升高的問題。氨氣的存在與肝臟、腎臟和胃部功…,,,import,2026-04-04 13:13:12
134,Microbiota and asthma: Clinical implications,,,,disease_chronic,3.0,"[""呼吸道疾病"", ""呼氣代謝體"", ""期刊論文""]",本綜述文獻探討了微生物群落與哮喘之間的關係及其臨床意義。隨著新技術的發展，研究者逐漸認識到下呼吸道並非無菌狀態，而是存在著複雜且多樣化的菌落。傳統的培養技術已難…,,,import,2026-04-04 13:13:11
135,Hazardous Material Detection Based on Organic Photo Detector with Finger-Type Electrode,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""生物標記探索"", ""研究報告／白皮書""]",本研究計畫旨在開發一種結合反式-封裝型有機光感測器 (OPD) 與變色型甲醛氣體感測技術的垂直整合式檢測系統，以達到在室溫操作下兼具靈敏度、小型化和符合世界衛生…,,,import,2026-04-04 13:13:11
136,Electrostatic Sampling of Patient Breath for Pathogen Detection: A Pilot Study,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""期刊論文""]",本研究探討了使用靜電捕集技術作為一種非侵入式呼吸道病原體採集方法的潛力，旨在實現快速診斷。研究團隊在比利時的家庭醫療中心對20名出現流感樣症狀的患者進行了一項試…,,,import,2026-04-04 13:13:11
137,eNose breath prints as a surrogate biomarker for classifying patients with asthma by atopy,,,,disease_chronic,3.0,"[""呼吸道疾病"", ""電子鼻與化學感測器"", ""期刊論文""]",本研究旨在探討電子鼻 (eNose) 是否能準確地將患有哮喘的患者依據其過敏體質進行分類。研究團隊收錄了來自四個獨立cohort的哮喘或喘鳴患者，分別為Brea…,,,import,2026-04-04 13:13:11
125,"A Modular Plug-And-Play Sensor System for Urban Air Pollution Monitoring: Design, Implementation and Evaluation",,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""機器學習與深度學習"", ""期刊論文""]",本研究旨在解決現有城市空氣污染監測系統在維護、重新配置和擴展感知能力方面所面臨的挑戰。傳統監測系統通常具有固定的硬體規格和配置，難以維護、重新配置和擴展。為解決…,,,import,2026-04-04 13:13:10
127,A Smartphone-Based VOC Sensor Using Colorimetric Polydiacetylenes,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""機器學習與深度學習"", ""期刊論文""]",本研究開發了一種基於智能手機的、簡便且高精確度的揮發性有機化合物(VOC)感測器系統。該系統利用了聚二乙炔(PDA)在環境刺激下呈現獨特的變色特性（通常為藍色至…,,,import,2026-04-04 13:13:10
128,BREATHABLE FABRIC MEETS A LIPID BILAYER SYSTEM FOR RAPID VAPOR DETECTION,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""期刊論文""]",本研究提出了一種基於奈米孔的氣體生物感測器，利用可呼吸布料實現快速檢測。揮發性氣體透過布料滲透，與DNA探針結合，並由奈米孔感測器檢測。布料抑制了液體的蒸發，液…,,,import,2026-04-04 13:13:10
129,Hand-Held Volatilome Analyzer Based on Elastically Deformable Nanoﬁbers,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""期刊論文""]",本研究開發了一種手持式揮發物分析儀，用於選擇性地檢測呼氣中與臨床相關的生物標記物。該感測平台基於紡絲聚合物納纖維-多壁碳納管（MWCNT）感測微通道。摻有MWC…,,,import,2026-04-04 13:13:10
131,Nitric Oxide Sensors for Biological Applications,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""生物標記探索"", ""綜述論文""]",本綜述論文探討了用於生物應用中的一氧化氮（NO）感測器。NO作為一種重要的生物信號分子，在多種疾病中扮演關鍵角色。由於NO具有很高的反應速率，準確測量其濃度極具…,,,import,2026-04-04 13:13:10
133,Machine Learning Methods Applied to Predict Ventilator-Associated Pneumonia with Pseudomonas aeruginosa Infection via Sensor Array of Electronic Nose in Intensive Care Unit,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼吸道疾病"", ""期刊論文""]",本研究旨在利用機器學習方法，針對重症加護病房內使用呼吸器者，預測可能罹患由假單胞菌感染引起的肺炎（VAP），並採用電子鼻感測器陣列進行分析。由於VAP死亡率高，…,,,import,2026-04-04 13:13:10
111,精準醫療分子檢測管理綱要草案之建議,,,,disease_chronic,3.0,"[""其他疾病"", ""特徵提取與演算法"", ""研討會論文""]",本研討會論文旨在針對台灣精準醫療及分子檢測產業聯盟提出的「精準醫療分子檢測管理綱要草案」進行建議，以期提升台灣國民醫療保健水準，並促進生技產業發展。論文基於美國…,,,import,2026-04-04 13:13:08
114,Innovative Nanosensor for Disease Diagnosis,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""期刊論文""]",本研究報告旨在開發用於疾病診斷的高靈敏度和高選擇性的呼吸氣體感測器，以提升無創診斷技術的準確性。呼吸氣體分析作為一種非侵入性、低成本的診斷方法日益受到重視，透過…,,,import,2026-04-04 13:13:08
102,半導體產業跨入體外生醫診斷醫療器材Part III,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""其他疾病"", ""研討會論文""]",本研討會聚焦於半導體產業進入體外生醫診斷醫療器材領域的發展契機，特別探討了奈米線檢驗醫材的技術整合與產品化挑戰。研討會延續了先前技術發表暨座談會的討論，旨在解決…,,,import,2026-04-04 13:13:06
104,智慧醫療產業發展趨勢與技術成果分享,,,,disease_chronic,3.0,"[""呼吸道疾病"", ""健康監測與評估"", ""簡報／投影片""]",本簡報由工研院產業經濟與趨勢研究中心（IEK）產業分析師林淑綿於2016年發表，旨在分析全球呼吸照護產業的趨勢與技術成果，並探討智慧醫療在呼吸照護領域的應用。簡…,,,import,2026-04-04 13:13:06
94,Integration of electronic nose technology with spirometry: validation of a new approach for exhaled breath analysis,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""期刊論文""]",本研究旨在評估整合電子鼻 (eNose) 技術與肺功能檢查 (spirometry) 的新方法在呼氣分析中的技術性能和診斷準確性。呼吸道疾病的診斷和監測需要快速…,,,import,2026-04-04 13:13:04
95,Ultrasensitive Silicon Nanowire for Real-World Gas Sensing: Noninvasive Diagnosis of Cancer from Breath Volatolome,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""生物標記探索"", ""期刊論文""]",本研究開發了一種超靈敏的分子修飾矽奈米線場效電晶體 (SiNW FET)，結合了“鎖-鑰”和交叉反應式感測機制，用於從呼氣揮發物體 (volatolome) 中…,,,import,2026-04-04 13:13:04
83,Monolayer-capped gold nanoparticles for disease detection from breath,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""綜述論文""]",這篇綜述論文探討了利用單分子層修飾的金奈米粒子（GNP）陣列與模式識別方法，實現經濟高效、快速且高通量點-檢測診斷技術，以分析呼出氣體樣本中的揮發性有機化合物（…,,,import,2026-04-04 13:13:02
85,Sensors for Breath Testing: From Nanomaterials to Comprehensive Disease Detection,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""綜述論文""]",本綜述論文探討了利用奈米材料感測器進行呼吸氣體檢測以實現全面疾病檢測的技術挑戰與潛在解決方案。隨著對呼氣揮發性有機化合物（VOCs）分析的深入研究，其作為一種非…,,,import,2026-04-04 13:13:02
87,低成本有機無機複合半導體感測元件應用於液態與氣態環境之即時醫療偵測(第3 年),,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""研究報告／白皮書""]",本研究計畫旨在發展低成本、即時的生物感測器，用於氣態與液態環境的醫療偵測。研究團隊以主持人於有機電子元件和非晶銦鎵鋅氧化物半導體薄膜電晶體(a-IGZO TFT…,,,import,2026-04-04 13:13:02
89,Analysis of exhaled breath fingerprints and volatile organic compounds in COPD,,,,disease_chronic,3.0,"[""呼吸道疾病"", ""呼氣代謝體"", ""期刊論文""]",本研究旨在探討慢性阻塞性肺病（COPD）患者呼出的揮發性有機化合物（VOCs）的特徵，並利用電子鼻和氣相層析-質譜儀（GC-MS）分析其揮發性成分。研究招募了3…,,,import,2026-04-04 13:13:02
77,Application of a Nitric Oxide Sensor in Biomedicine,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""綜述論文""]",本綜述論文探討了在生物醫學領域應用氮氧化物（NO）電化學感測器的應用，重點在於探討NO在完整和功能失調的動脈和靜脈內皮細胞中的生化特性和作用機制。研究回顧了將N…,,,import,2026-04-04 13:13:01
